0.0,	0.09615683936243791,	31.249655612386572
1.0,	1.012377826827485,	32.16191473586469
2.1999999999999997,	0.512111484248388,	32.84580870887666
3.2000000000000006,	1.805002291084541,	32.83527458152511
4.200000000000001,	2.930099333786466,	33.03432540391362
5.200000000000002,	3.6375153804723688,	34.11656389109276
6.200000000000003,	4.759005594535196,	33.59716413260028
7.200000000000004,	5.966196104984688,	33.33219718967826
8.200000000000003,	5.939388830097953,	32.29167129791356
9.399999999999999,	6.836822801041757,	33.168256707166016
10.599999999999994,	7.9877508325064515,	34.089689982248885
11.79999999999999,	9.55635985998717,	34.12793559254112
12.999999999999986,	9.263477412455742,	33.00020876900332
14.199999999999982,	8.404855791660797,	32.738797636095654
15.399999999999977,	8.06741768717117,	33.949473177356666
16.599999999999973,	8.915041847442218,	35.15579315852497
17.79999999999997,	10.354515179612882,	34.2895850276641
18.999999999999964,	11.562219915035666,	33.28786336979801
20.19999999999996,	10.859054697310304,	32.49846083106837
21.399999999999956,	9.950893215895386,	31.306404651119095
22.59999999999995,	11.435144172973345,	31.513175802139124
23.799999999999947,	11.708287309877917,	30.226721841493088
24.999999999999943,	12.533522657695316,	30.896552181720946
26.19999999999994,	11.825656860176267,	31.44836091743227
27.399999999999935,	12.18455870681321,	30.018373477444875
28.59999999999993,	10.979490065476593,	29.12755094621427
29.799999999999926,	12.29460503243642,	29.120948690676084
30.999999999999922,	13.524019703009586,	28.859913619567433
32.19999999999992,	15.006928434103642,	28.643726414289187
33.19999999999993,	14.91328744559745,	29.6421018444758
34.199999999999946,	15.956291020551808,	30.30517043217482
35.19999999999996,	16.228894291372786,	31.569039516763173
36.199999999999974,	16.661786942027746,	31.128512059725878
37.19999999999999,	17.09107276404361,	29.969534021807597
38.2,	17.866460782082957,	29.13034512360221
39.20000000000002,	19.07365129253245,	28.865378180680185
40.20000000000003,	19.24253521491149,	27.641043818619472
41.200000000000045,	18.010033530478484,	27.73300036939501
42.20000000000006,	16.92434311423117,	28.61689873463206
43.200000000000074,	15.789658448273475,	27.99708560547057
44.20000000000009,	14.752847961106237,	27.905233685950087
45.2000000000001,	13.422472097882768,	27.46922902708462
46.20000000000012,	12.092096234659298,	27.03322436821915
47.20000000000013,	11.250976944757834,	26.757563978402647
48.200000000000145,	10.067412349720051,	27.11350113399869
49.20000000000016,	9.71549247282545,	25.758454123653113
50.20000000000017,	10.922682983274942,	25.493487180731087
51.20000000000019,	11.958472900951111,	24.719654606668133
52.2000000000002,	11.784911518193836,	24.126917790019967
53.200000000000216,	10.748101031026597,	24.035065870499484
54.20000000000023,	10.460891856503043,	22.92918365459236
55.200000000000244,	9.977991484713716,	22.00710990898126
56.20000000000026,	9.234689213287567,	21.019679839227727
57.20000000000027,	9.143171236029787,	19.729989153024583
58.20000000000029,	8.155297838257779,	19.902117838324603
59.2000000000003,	7.22030608497121,	20.359505182602593
60.200000000000315,	7.38919000735025,	19.13517082054188
61.20000000000033,	8.428586753665511,	19.079788827359913
62.200000000000344,	7.9001329892943915,	20.259794854955743
63.20000000000036,	7.397201813927515,	20.98817013130868
64.20000000000037,	7.402786073017793,	22.224084863566194
65.20000000000039,	7.141351320377372,	23.432045243492865
66.2000000000004,	8.09865459894507,	23.84068101562142
67.20000000000041,	8.267538521324111,	22.616346653560708
68.20000000000043,	9.389028735386942,	22.096946895068218
69.20000000000044,	10.510518949449773,	21.577547136575728
70.20000000000046,	10.56314876131105,	22.364084367306315
71.20000000000047,	9.163934928393092,	22.317173283636972
72.20000000000049,	8.00621751820159,	22.74984730354136
73.2000000000005,	6.848500108010088,	23.18252132344575
74.20000000000051,	5.449286275092129,	23.13561023977641
75.20000000000053,	5.067103311088481,	24.103778067916213
76.20000000000054,	6.188593525151309,	23.584378309423723
77.20000000000056,	5.836673648256707,	22.229331299078147
78.20000000000057,	6.958163862319536,	21.709931540585657
79.20000000000059,	8.165354372769027,	21.44496459766363
80.2000000000006,	9.543945475991844,	21.688863285882533
81.20000000000061,	10.836836282828,	21.67832915853097
82.20000000000063,	11.872626200504168,	20.904496584468017
83.20000000000064,	13.079816710953661,	20.63952964154599
84.20000000000066,	13.95502652177379,	21.51218317898507
85.20000000000067,	14.644714243426476,	20.41856146520922
86.20000000000068,	15.249298213876813,	20.54481006943647
87.2000000000007,	14.720844449505693,	21.7248160970323
88.20000000000071,	14.6272034609995,	22.723191527218912
89.20000000000073,	14.412814261130078,	23.48177440561866
90.20000000000074,	14.151379508489656,	24.68973478554533
91.20000000000076,	14.691001791041327,	25.981558222464525
92.20000000000077,	14.429567038400904,	27.189518602391196
93.20000000000078,	13.513346050935858,	28.10177772586932
94.2000000000008,	14.302855565369326,	28.719998447737932
95.20000000000081,	15.427952608071251,	28.91904927012643
96.20000000000083,	15.967574890622922,	30.210872707045624
97.20000000000084,	15.9731591497132,	31.446787439303137
98.20000000000086,	15.44470538534208,	32.62679346689896
99.20000000000087,	15.14506818848915,	32.08672121464289
100.20000000000088,	16.178421519734034,	32.2115957685947
101.2000000000009,	17.416873457899502,	31.840227483607
102.20000000000091,	18.603606139212765,	32.18545487600768
103.20000000000093,	19.995437427446614,	32.034439429468875
104.20000000000094,	21.0805100155437,	31.442718306032305
105.20000000000095,	20.90056934396776,	30.21996004534725
106.20000000000097,	20.988920408881114,	28.98719465862948
107.20000000000098,	20.267612125470507,	28.236776693957253
108.200000000001,	20.006177372830088,	29.444737073883925
109.20000000000101,	19.089956385365042,	30.356996197362047
110.20000000000103,	19.79737243205095,	31.439234684541184
111.20000000000104,	20.747462053340456,	30.410969294907765
112.20000000000105,	21.53697156777393,	31.02919001677638
113.20000000000107,	21.00851780340281,	32.209196044372206
114.20000000000108,	19.971548604574537,	32.88166261606345
115.2000000000011,	19.118486522347318,	31.910085192433883
116.20000000000111,	20.203559110444406,	31.318364068997308
117.20000000000113,	21.33946174514958,	31.195117203479363
118.20000000000114,	21.9003139432287,	30.641171787096383
119.20000000000115,	21.042467722145407,	30.121920407414212
120.20000000000117,	21.973271749929996,	30.494916380835775
121.20000000000118,	21.313264463715424,	30.925962891743325
122.2000000000012,	20.272630121385763,	30.948164850748675
123.20000000000121,	20.176190491325347,	31.984558675109557
124.20000000000122,	19.661759196532053,	30.860780737838127
125.20000000000124,	18.305167965679544,	31.206700139395853
126.20000000000125,	17.38096607914706,	31.685514962004092
127.20000000000127,	16.356915569504004,	30.730883853303045
128.20000000000127,	15.732086738807766,	31.862814301065306
129.4000000000012,	16.52279386360872,	33.218092593737914
130.60000000000113,	16.785111787773847,	34.66890750981191
131.80000000000106,	15.888964710907107,	35.87002183788572
133.000000000001,	17.08986904954923,	36.23281445267934
134.20000000000093,	18.657517291969555,	36.29971733630252
135.40000000000086,	18.289759415738637,	37.40529504097495
136.6000000000008,	17.657806939189808,	38.55864105734807
137.80000000000072,	16.395778662244933,	39.36674986231962
139.00000000000065,	17.07655974704047,	39.8050793698348
140.20000000000059,	18.01832750622665,	38.972809444674304
141.40000000000052,	18.385044828786775,	37.70984096864876
142.60000000000045,	19.748483674530632,	37.08791675590443
143.80000000000038,	20.84683870971246,	37.6988307901678
145.0000000000003,	21.596760155182796,	36.19549522362794
146.20000000000024,	22.806819650858273,	35.35321817243472
147.40000000000018,	21.400838926702093,	34.8345917020514
148.6000000000001,	20.252144351581826,	34.32459119846488
149.80000000000004,	19.32309960926389,	35.255422457539964
150.99999999999997,	20.54890745119796,	34.27593680555033
152.1999999999999,	21.946115885905353,	33.80531678470163
153.39999999999984,	21.555416419898616,	33.38935964110086
154.59999999999977,	20.25258792040184,	34.4500376793853
155.7999999999997,	19.051520994470582,	34.820224091890175
156.99999999999963,	17.748635334658655,	34.64117124059658
158.19999999999956,	17.191525360415515,	36.00619984492687
159.3999999999995,	16.385842544421163,	37.26977826057521
160.59999999999943,	16.35336199652656,	36.207407761179844
161.79999999999936,	17.50068319935216,	36.41039045538172
162.9999999999993,	17.080153891491378,	37.84876117036138
164.19999999999922,	16.659624583630595,	39.28713188534103
165.39999999999915,	17.1042267266542,	38.11157726092409
166.59999999999908,	18.251547929479802,	38.31455995512597
167.79999999999902,	18.632075656811118,	39.83679372709816
168.99999999999895,	18.106587863896564,	40.564412753514034
170.19999999999888,	17.193332847888083,	41.0242848758122
171.3999999999988,	15.75577267111299,	41.44757667898271
172.59999999999874,	14.213254009284126,	41.160116793589445
173.79999999999868,	13.601142907142453,	40.63010203793749
174.9999999999986,	12.873067732493631,	39.40796868655128
176.19999999999854,	11.556255767081765,	40.071053041508655
177.39999999999847,	10.601688435759584,	41.45351505182662
178.5999999999984,	9.332245649276095,	40.70372199645324
179.79999999999833,	8.467632536954586,	39.712755230057084
180.99999999999827,	9.256020946072384,	38.660132466447706
182.1999999999982,	10.044409355190183,	37.60750970283833
183.39999999999813,	8.759176842397235,	37.32867578424187
184.59999999999806,	7.683861299711825,	38.47134524277297
185.799999999998,	6.141342637882962,	38.1838853573797
186.99999999999793,	4.976858336453242,	38.1448439905701
188.19999999999786,	4.361878158637001,	38.65425210044911
189.3999999999978,	5.848393718370152,	39.15651547605187
190.59999999999772,	5.641211567225386,	38.28322146808454
191.79999999999765,	4.338383067728604,	39.34389950636898
192.99999999999758,	3.0844344973119036,	39.42882725989588
194.19999999999752,	1.5369205508389658,	39.1696022740778
195.39999999999745,	0.08728078315648993,	39.43833849790073
196.59999999999738,	0.9237105372007153,	40.376413658598814
197.7999999999973,	1.6678780791277392,	39.103664946722276
198.99999999999724,	3.140934629978876,	39.042191277272075
200.19999999999717,	3.0231683952427715,	40.098513755463806
201.3999999999971,	1.9689127374972013,	41.260641982430194
202.59999999999704,	1.163229921502842,	42.52422039807853
203.79999999999697,	0.3575471055084829,	43.78779881372687
204.9999999999969,	1.2750365279015692,	44.584496247190806
206.19999999999683,	2.480105169238189,	43.69367371596018
207.39999999999677,	3.5872996317843464,	43.33081239437056
208.5999999999967,	2.3614917898502785,	42.35132674238093
209.79999999999663,	0.9606765265037909,	42.59915730241322
210.99999999999656,	1.6227022570910328,	43.55794291381915
212.1999999999965,	3.3017588565925853,	43.501649613415935
213.39999999999642,	4.707739580748762,	42.98302314303261
214.59999999999636,	6.1137203049049385,	42.464396672649286
215.7999999999963,	7.163513258586105,	43.15543537993751
216.99999999999622,	6.882210778851265,	44.4401298498388
218.19999999999615,	5.902683340159896,	44.85269749378073
219.39999999999608,	7.058814892101285,	44.22585556737061
220.59999999999602,	7.6159248663444306,	45.5908841717009
221.79999999999595,	9.016627544631675,	46.12360100034433
222.99999999999588,	9.602638490872517,	47.23282635292339
224.1999999999958,	8.095998721340907,	47.976087144883856
225.39999999999574,	7.028702691316334,	49.02805406298288
226.59999999999567,	5.7874147372130755,	48.83106686652746
227.7999999999956,	6.48309274341174,	47.78434252255686
228.99999999999554,	6.006293708997972,	49.179454451694895
230.19999999999547,	5.0003436554542535,	48.4260194974058
231.3999999999954,	3.9943936019105353,	47.6725845431167
232.59999999999533,	3.1089130647666456,	46.46358519207453
233.79999999999526,	4.157657796525559,	46.330422963272675
234.9999999999952,	4.357858076068302,	47.8155744910812
236.19999999999513,	4.558058355611045,	49.300726018889726
237.39999999999506,	3.55022129790846,	50.051634938593445
238.599999999995,	3.368579755760426,	50.84068626312181
239.79999999999492,	3.8231668007877166,	49.88625014160036
240.99999999999486,	2.568340783013616,	49.06700239055175
242.1999999999948,	3.6170855147725285,	48.93384016174989
243.39999999999472,	5.029940772102246,	49.09980223677363
244.59999999999465,	6.497770695395297,	48.797758318168206
245.79999999999458,	6.77291995516689,	47.34932209282438
246.99999999999451,	6.335873597099862,	45.9955518503494
248.19999999999445,	4.896374839010655,	45.37117989929757
249.39999999999438,	3.905310259998312,	44.60203705681293
250.5999999999943,	5.373140183291363,	44.29999313820751
251.79999999999424,	6.5399228461572765,	43.25089103381721
252.99999999999417,	7.70670550902319,	42.20178892942691
254.1999999999941,	8.509377646318297,	40.85356252121102
255.39999999999404,	7.439224368859303,	39.83943897016563
256.599999999994,	7.978135067392655,	38.44110765338577
257.79999999999393,	7.092654530248764,	37.232108302343605
258.99999999999386,	5.845765443905392,	37.389802141560644
260.1999999999938,	5.050712145410054,	38.43739997405727
261.3999999999937,	3.980558867951057,	37.423276423011885
262.59999999999366,	3.991946688960893,	35.92473528910409
263.7999999999936,	5.459776612253944,	35.62269137049867
264.9999999999935,	4.653384773556706,	34.65867272801725
266.19999999999345,	5.4560569108518155,	33.31044631980136
267.3999999999934,	5.467444731861651,	31.811905185893565
268.5999999999933,	4.476380152849307,	31.04276234340894
269.79999999999325,	3.2215541350752064,	30.223514592360345
270.9999999999932,	2.172449796413576,	31.184286924971847
272.1999999999931,	2.7811846813301964,	31.718175941958926
273.39999999999304,	3.2450940907809827,	30.806965124993553
274.599999999993,	3.4117974149123187,	31.5993069983648
275.7999999999929,	4.7146259144091,	32.659985036649246
276.99999999999284,	5.271735888652246,	34.02501364097954
278.19999999999277,	6.077418704646603,	35.28859205662788
279.3999999999927,	7.527058472329078,	35.557328280450804
280.59999999999263,	9.123509508197245,	35.03412268981222
281.79999999999256,	10.475275097089263,	35.830820123276155
282.9999999999925,	11.329895002478855,	36.83041793410399
284.19999999999243,	11.248025484858982,	37.72420999615717
285.39999999999236,	11.80130983202723,	36.53112684847694
286.5999999999923,	10.921604186116642,	35.2318520567744
287.7999999999922,	10.477002043093037,	34.05629743235746
288.99999999999216,	10.118100196456094,	32.626309992370054
290.1999999999921,	10.475693346358568,	31.24941837439381
291.399999999992,	9.078484911651174,	30.7787983535451
292.59999999999195,	9.110965459545778,	29.716427854149746
293.7999999999919,	9.199830722284196,	31.02855358409272
294.9999999999918,	8.352206562013148,	32.23487356526103
296.19999999999175,	8.660743694505086,	33.701352358273276
297.3999999999917,	9.812873531041122,	34.33551937559866
298.5999999999916,	9.653165952028328,	35.74909529422357
299.79999999999154,	8.434266810378718,	35.0156184568277
300.9999999999915,	8.658920411554924,	33.9825993616266
302.1999999999914,	8.368567584621,	34.169173309181055
303.39999999999134,	8.992284267303184,	35.44771970577929
304.59999999999127,	9.616000949985368,	36.72626610237753
305.7999999999912,	10.081474314227153,	37.056419044560215
306.99999999999113,	10.09286213523699,	35.55787791065242
308.19999999999106,	9.734904475616615,	34.44908837673819
309.399999999991,	8.926739169754642,	34.498731915843564
310.5999999999909,	10.236948431305509,	35.05285742460194
311.79999999999086,	10.22452593876285,	36.36793029246097
312.9999999999908,	8.857167336019652,	36.981188528431076
314.1999999999907,	8.15635953919087,	35.57731337739213
315.39999999999065,	8.890025553799719,	35.919847786732056
316.5999999999906,	7.748482307778113,	36.89074130815623
317.7999999999905,	8.124843630817567,	37.705553570352
318.99999999999045,	9.437349801338238,	37.62249625011411
320.1999999999904,	9.369357430513915,	39.095266310765396
321.3999999999903,	10.7272380218803,	39.72923437941829
322.59999999999025,	10.47486440412838,	38.18058833694653
323.7999999999902,	9.774056607299599,	36.77671318590758
324.9999999999901,	8.398761073125671,	36.41302983161204
326.19999999999004,	7.087668762867021,	36.31003507407279
327.39999999999,	8.18755252271307,	37.031025143995286
328.5999999999899,	9.314208615617442,	38.01915532813219
329.79999999998984,	10.624417877168309,	38.57328083689057
330.99999999998977,	10.814811933759493,	37.015799822234094
332.1999999999897,	11.251949010151955,	35.83744889105431
333.39999999998963,	12.071009396773393,	36.20447334687727
334.59999999998956,	12.242140072877229,	37.08554153935777
335.7999999999895,	12.235025077305556,	36.18803597116189
336.9999999999894,	11.895741006763757,	36.92321075449607
338.19999999998936,	11.984606269502175,	38.23533648443903
339.3999999999893,	11.008670130827268,	37.098101299567716
340.5999999999892,	12.422115561849663,	36.41680179030432
341.79999999998915,	12.612509618440848,	34.859320775647845
342.9999999999891,	13.281415291581188,	33.545456317462836
344.199999999989,	12.776503557928738,	32.39451588382203
345.39999999998895,	11.789373013027006,	31.52552551942093
346.5999999999889,	10.79104806189845,	30.92477997549006
347.7999999999888,	10.046880519971422,	29.652031263613512
348.99999999998875,	11.035359000561305,	29.261395426307487
350.1999999999887,	12.236320956367445,	28.725427753022778
351.3999999999886,	12.700230365818229,	27.814216936057406
352.59999999998854,	11.204785002513443,	28.289232907547664
353.7999999999885,	9.74292285788913,	27.959514417627233
354.9999999999884,	8.744597906760575,	27.358768873696363
356.19999999998834,	7.503309952657318,	27.161781677240942
357.39999999998827,	8.943527716738036,	26.747622282191966
358.5999999999882,	8.894665965054642,	25.06833298929976
359.79999999998813,	7.664572417178206,	24.603100972374108
360.99999999998806,	7.256291996414195,	26.118127079680978
362.199999999988,	7.316256287154916,	27.686056061375176
363.3999999999879,	8.121939103149275,	28.94963447702353
364.59999999998786,	9.17619476089485,	30.111762703989935
365.7999999999878,	10.128688845074903,	30.58339930517678
366.9999999999877,	9.072587221277159,	31.36712140280559
368.19999999998765,	8.484730308984147,	32.203746374821726
369.3999999999876,	9.161123193651187,	31.147203721877673
370.5999999999875,	10.335312816399005,	30.344095934378547
371.79999999998745,	11.251643407598563,	31.499090679679583
372.9999999999874,	10.06102061373974,	30.94053152538727
374.1999999999873,	8.436849115335429,	30.511035374332245
375.39999999998724,	7.1257568050767786,	30.408040616793
376.5999999999872,	6.055603527617782,	29.393917065747623
377.7999999999871,	6.795212399769225,	28.493624539491016
378.99999999998704,	7.597884537064335,	27.145398131275122
380.19999999998697,	6.166322710405858,	27.49796777048894
381.3999999999869,	4.670557659832102,	27.589848812946478
382.59999999998684,	4.6581351672894415,	28.904921680805504
383.79999999998677,	5.353813173488106,	27.858197336834913
384.9999999999867,	6.261974654903026,	26.666141156885637
386.19999999998663,	5.274844110001299,	25.797150792484537
387.39999999998656,	5.472725378119186,	24.496991583069015
388.5999999999865,	6.380886859534106,	23.30493540311974
389.7999999999864,	6.613027672237014,	22.529238113159586
390.99999999998636,	5.128776715159051,	22.736009264179614
392.1999999999863,	3.622136945627436,	23.479270056140102
393.3999999999862,	3.1097380004482913,	22.071007817258334
394.59999999998615,	4.2571552901377885,	21.00075991554479
395.7999999999861,	3.976524941706522,	19.456984149657803
396.999999999986,	2.7464313938300897,	18.991752132732152
398.19999999998595,	3.4228242784971314,	17.935209479788096
399.3999999999859,	4.0917299516374745,	16.621345021603087
400.5999999999858,	4.787407957836139,	15.574620677632492
401.79999999998574,	5.422915175811081,	16.37564980883399
402.9999999999857,	4.1197597969831605,	17.249596641560373
404.1999999999856,	2.8728707106397877,	17.40729048077741
405.39999999998554,	2.799934878143564,	16.352644542128026
406.59999999998547,	4.067066627818521,	15.552561832999352
407.7999999999854,	5.233849290684435,	14.503459728609052
408.99999999998533,	6.125758623733684,	15.79438759236452
410.19999999998527,	6.862344204010554,	17.304302054487525
411.3999999999852,	7.974152200913134,	16.72320594372638
412.59999999998513,	8.658786407101244,	16.29091941109893
413.79999999998506,	9.29804619244364,	15.141607489580696
414.999999999985,	10.565177942118597,	14.341524780452023
416.1999999999849,	11.832309691793553,	13.541442071323349
417.39999999998486,	12.724219024842801,	14.832369935078818
418.5999999999848,	11.827627423615866,	14.873484028938773
419.7999999999847,	10.405490750711973,	14.908564965246828
420.99999999998465,	9.129461042642323,	15.647092417793317
422.1999999999846,	10.076345041654903,	16.470014287919636
423.3999999999845,	10.979366265759056,	15.370807274965369
424.59999999998445,	11.772438157936545,	15.20761224926941
425.7999999999844,	12.929620575684837,	15.343541527399044
426.9999999999843,	14.242126746205507,	15.26048420716115
428.19999999998424,	15.082084705165997,	14.60921107616617
429.3999999999842,	15.093472526175834,	13.110669942258378
430.5999999999841,	13.726113923432635,	13.723928178228475
431.79999999998404,	12.599694353489092,	13.426057620692442
432.99999999998397,	12.241736693868717,	12.317268086778212
434.1999999999839,	12.51688595364031,	10.868831861434385
435.39999999998383,	13.98471587693336,	10.566787942828965
436.59999999998377,	14.623975662275756,	9.417476021310732
437.7999999999837,	15.526996886379909,	8.318269008356465
438.99999999998363,	16.57422997220154,	9.390210273744406
440.19999999998356,	18.087434316340296,	9.805191744029766
441.3999999999835,	18.195602989012684,	10.607622539068304
442.5999999999834,	16.638979854060747,	10.410337406498662
443.79999999998336,	15.765629258406205,	11.393612395080085
444.9999999999833,	14.990966950325856,	11.158040853900944
446.1999999999832,	15.984073696863504,	10.035768960613764
447.39999999998315,	16.94019360123901,	11.089115113104658
448.5999999999831,	17.38882246362519,	10.736413310040748
449.799999999983,	16.089551749983144,	10.532779867865777
450.99999999998295,	15.949026364095852,	9.065153474684482
452.1999999999829,	17.4399293801378,	8.576067383533195
453.3999999999828,	18.267104036840674,	7.242733556200709
454.59999999998274,	18.393834635205177,	5.749517373620582
455.7999999999827,	19.542907555929727,	5.55669792580431
456.9999999999826,	19.50102491054414,	6.618739312941637
458.19999999998254,	19.372505413309145,	5.569415516202986
459.39999999998247,	18.578038482185054,	4.2987552516825085
460.5999999999824,	17.130834169553356,	4.017198345282921
461.79999999998233,	15.775142949971036,	4.4482490449202015
462.99999999998226,	14.521995223054581,	4.352225531688565
464.1999999999822,	13.92571761685194,	3.245856354193787
465.39999999998213,	13.630172828236635,	1.7767040508557932
466.59999999998206,	13.08516696836693,	0.4067977669265581
467.799999999982,	13.039083251006023,	1.6178066811056553
468.9999999999819,	13.897351718039234,	2.816576822766508
470.19999999998186,	14.100729071932724,	4.484221164922018
471.3999999999818,	14.304106425826214,	6.151865507077528
472.5999999999817,	15.571832397139698,	6.501782394005303
473.79999999998165,	15.225015862191455,	7.707397590908839
474.9999999999816,	14.400222653421952,	6.456209605333248
476.1999999999815,	14.587881328013498,	6.7458625422510705
477.39999999998145,	13.276990111585256,	7.420576431786776
478.5999999999814,	12.000960403515611,	6.682048979240284
479.7999999999813,	12.394946986131924,	8.200854951219242
480.99999999998124,	12.6876096743312,	9.483009199754067
482.1999999999812,	13.846648510703616,	10.394219158995952
483.3999999999811,	15.16165352126294,	10.375976672766923
484.59999999998104,	16.381620433862388,	10.083623386346506
485.79999999998097,	15.377933778200333,	10.278892918986898
486.9999999999809,	14.480923354410358,	11.022478970638456
488.19999999998083,	15.267322931183099,	11.161306011120704
489.39999999998076,	16.753345940209822,	11.354931497883591
490.5999999999807,	17.952136817267238,	10.342559312921692
491.7999999999806,	17.74796447292303,	8.786824547093783
492.99999999998056,	16.65450550559352,	9.517521784577701
494.1999999999805,	15.324845561412202,	10.350589273224548
495.3999999999804,	13.807798129408532,	10.751293773887667
496.59999999998035,	15.051045284279873,	10.919002520894413
497.7999999999803,	16.035263118532182,	10.141117589392362
498.9999999999802,	14.859240235546677,	9.102384136337593
500.19999999998015,	15.858481996589369,	8.340074721757452
501.3999999999801,	16.600172897301192,	8.664867348482831
502.59999999998,	17.288527107794952,	7.25484412573218
503.79999999997995,	18.536052554279838,	6.424521614382717
504.9999999999799,	18.073035307756538,	5.474146572100181
506.1999999999798,	16.720819356924455,	6.1201088270317525
507.39999999997974,	15.683115378679549,	7.201277484557344
508.5999999999797,	16.440160952128693,	7.939166155897819
509.7999999999796,	17.722677608416067,	8.666370144051466
510.99999999997954,	19.13761871448766,	9.16002678467314
512.1999999999795,	19.887213919107854,	10.369080306119075
513.1999999999797,	20.77224186232891,	10.383074950667483
514.1999999999799,	20.149193559766864,	9.549274270592138
515.1999999999802,	19.388782297349955,	10.402057535777189
516.1999999999804,	18.980079883136117,	11.568453157329555
517.1999999999806,	18.219668620719208,	12.421236422514607
518.1999999999808,	17.197739328636143,	13.213283219252716
519.1999999999811,	17.29525195547914,	12.215278498855616
520.1999999999813,	16.83626106813599,	11.168955436543552
521.1999999999815,	16.644742198804828,	10.145855595809682
522.1999999999817,	15.352240451111015,	10.179274728786671
523.199999999982,	14.893249563767862,	9.132951666474607
524.1999999999822,	14.434258676424708,	8.086628604162543
525.1999999999824,	13.231947747267808,	8.372923625059906
526.1999999999827,	12.119827636647825,	8.912094533877642
527.1999999999829,	10.737135070417093,	8.692637778934259
528.1999999999831,	10.27814418307394,	7.646314716622194
529.1999999999833,	11.155721757466038,	8.131474211276068
530.1999999999836,	12.048200069516051,	7.674304005719012
